KEM,Cert,Iteration,Time
frodo1344aes,rsa_2048,31,17.94
frodo1344aes,rsa_2048,32,17.34
frodo1344aes,rsa_2048,33,17.33
frodo1344aes,rsa_2048,34,16.40
frodo1344aes,rsa_2048,35,16.68
frodo1344aes,rsa_2048,36,16.37
frodo1344aes,rsa_2048,37,16.60
frodo1344aes,rsa_2048,38,16.75
frodo1344aes,rsa_2048,39,17.31
frodo1344aes,rsa_2048,40,16.80
frodo1344aes,rsa_2048,41,17.05
frodo1344aes,rsa_2048,42,17.92
frodo1344aes,rsa_2048,43,16.74
frodo1344aes,rsa_2048,44,17.20
frodo1344aes,rsa_2048,45,17.67
frodo1344aes,rsa_2048,46,16.21
frodo1344aes,rsa_2048,47,16.20
frodo1344aes,rsa_2048,48,16.52
frodo1344aes,rsa_2048,49,15.91
frodo1344aes,rsa_2048,50,17.61
frodo1344aes,mldsa44,1,16.86
frodo1344aes,mldsa44,2,17.43
frodo1344aes,mldsa44,3,17.53
frodo1344aes,mldsa44,4,17.30
frodo1344aes,mldsa44,5,17.16
frodo1344aes,mldsa44,6,16.20
frodo1344aes,mldsa44,7,16.36
frodo1344aes,mldsa44,8,17.38
frodo1344aes,mldsa44,9,17.46
frodo1344aes,mldsa44,10,16.98
frodo1344aes,mldsa44,11,17.40
frodo1344aes,mldsa44,12,17.68
frodo1344aes,mldsa44,13,17.13
frodo1344aes,mldsa44,14,18.03
frodo1344aes,mldsa44,15,18.56
frodo1344aes,mldsa44,16,16.39
frodo1344aes,mldsa44,17,17.19
frodo1344aes,mldsa44,18,17.60
frodo1344aes,mldsa44,19,17.02
frodo1344aes,mldsa44,20,16.39
frodo1344aes,mldsa44,21,18.48
frodo1344aes,mldsa44,22,17.10
frodo1344aes,mldsa44,23,17.32
frodo1344aes,mldsa44,24,17.47
frodo1344aes,mldsa44,25,17.78
frodo1344aes,mldsa44,26,17.43
frodo1344aes,mldsa44,27,17.07
frodo1344aes,mldsa44,28,17.72
frodo1344aes,mldsa44,29,16.28
frodo1344aes,mldsa44,30,17.34
frodo1344aes,mldsa44,31,17.99
frodo1344aes,mldsa44,32,17.04
frodo1344aes,mldsa44,33,16.13
frodo1344aes,mldsa44,34,16.62
frodo1344aes,mldsa44,35,16.77
frodo1344aes,mldsa44,36,16.92
frodo1344aes,mldsa44,37,17.97
frodo1344aes,mldsa44,38,18.03
frodo1344aes,mldsa44,39,17.50
frodo1344aes,mldsa44,40,17.80
frodo1344aes,mldsa44,41,17.54
frodo1344aes,mldsa44,42,17.21
frodo1344aes,mldsa44,43,17.30
frodo1344aes,mldsa44,44,16.19
frodo1344aes,mldsa44,45,16.99
frodo1344aes,mldsa44,46,17.11
frodo1344aes,mldsa44,47,15.97
frodo1344aes,mldsa44,48,16.56
frodo1344aes,mldsa44,49,16.62
frodo1344aes,mldsa44,50,16.19
frodo1344aes,falcon512,1,17.25
frodo1344aes,falcon512,2,15.75
frodo1344aes,falcon512,3,16.37
frodo1344aes,falcon512,4,15.81
frodo1344aes,falcon512,5,16.84
frodo1344aes,falcon512,6,17.10
frodo1344aes,falcon512,7,17.86
frodo1344aes,falcon512,8,17.97
frodo1344aes,falcon512,9,16.64
frodo1344aes,falcon512,10,17.59
frodo1344aes,falcon512,11,17.28
frodo1344aes,falcon512,12,15.93
frodo1344aes,falcon512,13,16.38
frodo1344aes,falcon512,14,16.43
frodo1344aes,falcon512,15,17.32
frodo1344aes,falcon512,16,17.84
frodo1344aes,falcon512,17,16.11
frodo1344aes,falcon512,18,15.95
frodo1344aes,falcon512,19,16.78
frodo1344aes,falcon512,20,16.99
frodo1344aes,falcon512,21,15.88
frodo1344aes,falcon512,22,17.58
frodo1344aes,falcon512,23,17.73
frodo1344aes,falcon512,24,17.11
frodo1344aes,falcon512,25,17.11
frodo1344aes,falcon512,26,16.11
frodo1344aes,falcon512,27,16.75
frodo1344aes,falcon512,28,17.14
frodo1344aes,falcon512,29,17.32
frodo1344aes,falcon512,30,15.93
frodo1344aes,falcon512,31,16.91
frodo1344aes,falcon512,32,16.96
frodo1344aes,falcon512,33,17.61
frodo1344aes,falcon512,34,17.15
frodo1344aes,falcon512,35,17.09
frodo1344aes,falcon512,36,16.79
frodo1344aes,falcon512,37,16.21
frodo1344aes,falcon512,38,16.60
frodo1344aes,falcon512,39,16.58
frodo1344aes,falcon512,40,16.31
frodo1344aes,falcon512,41,16.63
frodo1344aes,falcon512,42,16.80
frodo1344aes,falcon512,43,15.78
frodo1344aes,falcon512,44,17.09
frodo1344aes,falcon512,45,16.51
frodo1344aes,falcon512,46,16.41
frodo1344aes,falcon512,47,16.41
frodo1344aes,falcon512,48,16.08
frodo1344aes,falcon512,49,15.52
frodo1344aes,falcon512,50,16.31
frodo1344shake,rsa_2048,1,29.72
frodo1344shake,rsa_2048,2,28.31
frodo1344shake,rsa_2048,3,28.76
frodo1344shake,rsa_2048,4,28.38
frodo1344shake,rsa_2048,5,29.19
frodo1344shake,rsa_2048,6,28.71
frodo1344shake,rsa_2048,7,29.39
frodo1344shake,rsa_2048,8,28.78
frodo1344shake,rsa_2048,9,29.65
frodo1344shake,rsa_2048,10,30.13
frodo1344shake,rsa_2048,11,30.68
frodo1344shake,rsa_2048,12,28.95
frodo1344shake,rsa_2048,13,29.86
frodo1344shake,rsa_2048,14,29.07
frodo1344shake,rsa_2048,15,29.81
frodo1344shake,rsa_2048,16,29.38
frodo1344shake,rsa_2048,17,29.16
frodo1344shake,rsa_2048,18,30.03
frodo1344shake,rsa_2048,19,29.42
frodo1344shake,rsa_2048,20,30.10
frodo1344shake,rsa_2048,21,29.28
frodo1344shake,rsa_2048,22,30.54
frodo1344shake,rsa_2048,23,30.12
frodo1344shake,rsa_2048,24,30.06
frodo1344shake,rsa_2048,25,29.58
frodo1344shake,rsa_2048,26,29.51
frodo1344shake,rsa_2048,27,29.05
frodo1344shake,rsa_2048,28,29.54
frodo1344shake,rsa_2048,29,29.00
frodo1344shake,rsa_2048,30,28.89
frodo1344shake,rsa_2048,31,29.27
frodo1344shake,rsa_2048,32,30.80
frodo1344shake,rsa_2048,33,29.12
frodo1344shake,rsa_2048,34,30.54
frodo1344shake,rsa_2048,35,30.16
frodo1344shake,rsa_2048,36,30.23
frodo1344shake,rsa_2048,37,29.69
frodo1344shake,rsa_2048,38,29.68
frodo1344shake,rsa_2048,39,29.56
frodo1344shake,rsa_2048,40,30.82
frodo1344shake,rsa_2048,41,30.14
frodo1344shake,rsa_2048,42,30.07
frodo1344shake,rsa_2048,43,29.65
frodo1344shake,rsa_2048,44,28.98
frodo1344shake,rsa_2048,45,29.12
frodo1344shake,rsa_2048,46,30.17
frodo1344shake,rsa_2048,47,30.01
frodo1344shake,rsa_2048,48,29.92
frodo1344shake,rsa_2048,49,29.42
frodo1344shake,rsa_2048,50,29.23
frodo1344shake,mldsa44,1,30.25
frodo1344shake,mldsa44,2,29.68
frodo1344shake,mldsa44,3,29.49
frodo1344shake,mldsa44,4,29.20
frodo1344shake,mldsa44,5,29.41
frodo1344shake,mldsa44,6,29.46
frodo1344shake,mldsa44,7,29.18
frodo1344shake,mldsa44,8,30.06
frodo1344shake,mldsa44,9,29.91
frodo1344shake,mldsa44,10,29.86
frodo1344shake,mldsa44,11,29.51
frodo1344shake,mldsa44,12,30.00
frodo1344shake,mldsa44,13,30.12
frodo1344shake,mldsa44,14,30.14
frodo1344shake,mldsa44,15,29.23
frodo1344shake,mldsa44,16,29.97
frodo1344shake,mldsa44,17,29.73
frodo1344shake,mldsa44,18,29.63
frodo1344shake,mldsa44,19,29.33
frodo1344shake,mldsa44,20,30.08
frodo1344shake,mldsa44,21,29.44
frodo1344shake,mldsa44,22,29.99
frodo1344shake,mldsa44,23,29.80
frodo1344shake,mldsa44,24,30.07
frodo1344shake,mldsa44,25,29.35
frodo1344shake,mldsa44,26,29.52
frodo1344shake,mldsa44,27,29.94
frodo1344shake,mldsa44,28,29.97
frodo1344shake,mldsa44,29,29.58
frodo1344shake,mldsa44,30,30.22
frodo1344shake,mldsa44,31,29.54
frodo1344shake,mldsa44,32,29.48
frodo1344shake,mldsa44,33,30.09
frodo1344shake,mldsa44,34,28.97
frodo1344shake,mldsa44,35,29.75
frodo1344shake,mldsa44,36,29.79
frodo1344shake,mldsa44,37,30.28
frodo1344shake,mldsa44,38,29.74
frodo1344shake,mldsa44,39,30.56
frodo1344shake,mldsa44,40,29.70
frodo1344shake,mldsa44,41,29.68
frodo1344shake,mldsa44,42,30.02
frodo1344shake,mldsa44,43,29.76
frodo1344shake,mldsa44,44,29.75
frodo1344shake,mldsa44,45,29.89
frodo1344shake,mldsa44,46,28.78
frodo1344shake,mldsa44,47,30.07
frodo1344shake,mldsa44,48,30.68
frodo1344shake,mldsa44,49,29.85
frodo1344shake,mldsa44,50,29.57
frodo1344shake,falcon512,1,31.57
frodo1344shake,falcon512,2,29.24
frodo1344shake,falcon512,3,30.12
frodo1344shake,falcon512,4,29.38
frodo1344shake,falcon512,5,30.10
frodo1344shake,falcon512,6,29.96
frodo1344shake,falcon512,7,30.19
frodo1344shake,falcon512,8,29.99
frodo1344shake,falcon512,9,30.35
frodo1344shake,falcon512,10,29.56
frodo1344shake,falcon512,11,29.22
frodo1344shake,falcon512,12,29.17
frodo1344shake,falcon512,13,30.16
frodo1344shake,falcon512,14,29.11
frodo1344shake,falcon512,15,29.20
frodo1344shake,falcon512,16,29.98
frodo1344shake,falcon512,17,29.90
frodo1344shake,falcon512,18,29.71
frodo1344shake,falcon512,19,30.14
frodo1344shake,falcon512,20,30.75
frodo1344shake,falcon512,21,30.22
frodo1344shake,falcon512,22,28.64
frodo1344shake,falcon512,23,30.10
frodo1344shake,falcon512,24,29.50
frodo1344shake,falcon512,25,29.63
frodo1344shake,falcon512,26,30.13
frodo1344shake,falcon512,27,29.34
frodo1344shake,falcon512,28,32.20
frodo1344shake,falcon512,29,30.33
frodo1344shake,falcon512,30,29.55
frodo1344shake,falcon512,31,30.52
frodo1344shake,falcon512,32,29.88
frodo1344shake,falcon512,33,29.45
frodo1344shake,falcon512,34,30.23
frodo1344shake,falcon512,35,30.45
frodo1344shake,falcon512,36,30.38
frodo1344shake,falcon512,37,29.55
frodo1344shake,falcon512,38,29.47
frodo1344shake,falcon512,39,29.72
frodo1344shake,falcon512,40,29.44
frodo1344shake,falcon512,41,29.19
frodo1344shake,falcon512,42,29.56
frodo1344shake,falcon512,43,30.45
frodo1344shake,falcon512,44,29.71
frodo1344shake,falcon512,45,30.69
frodo1344shake,falcon512,46,30.11
frodo1344shake,falcon512,47,29.51
frodo1344shake,falcon512,48,29.11
frodo1344shake,falcon512,49,29.54
frodo1344shake,falcon512,50,30.44
hqc128,rsa_2048,1,23.88
hqc128,rsa_2048,2,23.43
hqc128,rsa_2048,3,23.95
hqc128,rsa_2048,4,24.37
hqc128,rsa_2048,5,23.56
hqc128,rsa_2048,6,24.46
hqc128,rsa_2048,7,23.23
hqc128,rsa_2048,8,23.70
hqc128,rsa_2048,9,23.02
hqc128,rsa_2048,10,23.48
hqc128,rsa_2048,11,24.66
hqc128,rsa_2048,12,24.23
hqc128,rsa_2048,13,23.34
hqc128,rsa_2048,14,24.28
hqc128,rsa_2048,15,23.61
hqc128,rsa_2048,16,22.60
hqc128,rsa_2048,17,23.21
hqc128,rsa_2048,18,23.03
hqc128,rsa_2048,19,24.22
hqc128,rsa_2048,20,23.51
hqc128,rsa_2048,21,24.28
hqc128,rsa_2048,22,22.75
hqc128,rsa_2048,23,24.42
hqc128,rsa_2048,24,23.35
hqc128,rsa_2048,25,23.23
hqc128,rsa_2048,26,25.11
hqc128,rsa_2048,27,23.36
hqc128,rsa_2048,28,24.03
hqc128,rsa_2048,29,23.42
hqc128,rsa_2048,30,23.61
hqc128,rsa_2048,31,23.38
hqc128,rsa_2048,32,23.46
hqc128,rsa_2048,33,23.99
hqc128,rsa_2048,34,23.86
hqc128,rsa_2048,35,23.95
hqc128,rsa_2048,36,23.04
hqc128,rsa_2048,37,22.83
hqc128,rsa_2048,38,23.09
hqc128,rsa_2048,39,23.34
hqc128,rsa_2048,40,23.70
hqc128,rsa_2048,41,24.81
hqc128,rsa_2048,42,24.55
hqc128,rsa_2048,43,24.75
hqc128,rsa_2048,44,23.24
hqc128,rsa_2048,45,23.84
hqc128,rsa_2048,46,23.91
hqc128,rsa_2048,47,22.81
hqc128,rsa_2048,48,24.41
hqc128,rsa_2048,49,23.24
hqc128,rsa_2048,50,22.83
hqc128,mldsa44,1,23.45
hqc128,mldsa44,2,23.04
hqc128,mldsa44,3,23.52
hqc128,mldsa44,4,23.30
hqc128,mldsa44,5,23.45
hqc128,mldsa44,6,23.23
hqc128,mldsa44,7,23.39
hqc128,mldsa44,8,23.40
hqc128,mldsa44,9,23.06
hqc128,mldsa44,10,23.55
hqc128,mldsa44,11,24.37
hqc128,mldsa44,12,25.10
hqc128,mldsa44,13,24.14
hqc128,mldsa44,14,23.75
hqc128,mldsa44,15,23.88
hqc128,mldsa44,16,23.94
hqc128,mldsa44,17,22.43
hqc128,mldsa44,18,23.24
hqc128,mldsa44,19,23.64
hqc128,mldsa44,20,23.23
hqc128,mldsa44,21,24.25
hqc128,mldsa44,22,22.82
hqc128,mldsa44,23,23.80
hqc128,mldsa44,24,24.03
hqc128,mldsa44,25,23.77
hqc128,mldsa44,26,23.76
hqc128,mldsa44,27,23.79
hqc128,mldsa44,28,24.80
hqc128,mldsa44,29,24.01
hqc128,mldsa44,30,23.91
hqc128,mldsa44,31,23.99
hqc128,mldsa44,32,23.75
hqc128,mldsa44,33,23.78
hqc128,mldsa44,34,22.52
hqc128,mldsa44,35,22.93
hqc128,mldsa44,36,22.87
hqc128,mldsa44,37,22.71
hqc128,mldsa44,38,22.88
hqc128,mldsa44,39,22.92
hqc128,mldsa44,40,23.04
hqc128,mldsa44,41,23.59
hqc128,mldsa44,42,25.64
hqc128,mldsa44,43,23.23
hqc128,mldsa44,44,23.26
hqc128,mldsa44,45,23.72
hqc128,mldsa44,46,23.70
hqc128,mldsa44,47,24.15
hqc128,mldsa44,48,23.41
hqc128,mldsa44,49,23.64
hqc128,mldsa44,50,23.43
hqc128,falcon512,1,23.65
hqc128,falcon512,2,23.56
hqc128,falcon512,3,23.95
hqc128,falcon512,4,23.78
hqc128,falcon512,5,24.08
hqc128,falcon512,6,24.20
hqc128,falcon512,7,24.06
hqc128,falcon512,8,23.11
hqc128,falcon512,9,23.46
hqc128,falcon512,10,22.47
hqc128,falcon512,11,24.11
hqc128,falcon512,12,24.88
hqc128,falcon512,13,22.92
hqc128,falcon512,14,23.90
hqc128,falcon512,15,23.26
hqc128,falcon512,16,22.92
hqc128,falcon512,17,23.92
hqc128,falcon512,18,23.55
hqc128,falcon512,19,22.90
hqc128,falcon512,20,23.92
hqc128,falcon512,21,23.51
hqc128,falcon512,22,23.34
hqc128,falcon512,23,23.77
hqc128,falcon512,24,23.54
hqc128,falcon512,25,23.08
hqc128,falcon512,26,22.08
hqc128,falcon512,27,22.97
hqc128,falcon512,28,23.66
hqc128,falcon512,29,23.39
hqc128,falcon512,30,24.05
hqc128,falcon512,31,23.82
hqc128,falcon512,32,23.91
hqc128,falcon512,33,23.72
hqc128,falcon512,34,24.20
hqc128,falcon512,35,24.16
hqc128,falcon512,36,23.94
hqc128,falcon512,37,23.61
hqc128,falcon512,38,23.85
hqc128,falcon512,39,23.63
hqc128,falcon512,40,23.54
hqc128,falcon512,41,23.77
hqc128,falcon512,42,23.76
hqc128,falcon512,43,23.91
hqc128,falcon512,44,23.35
hqc128,falcon512,45,23.73
hqc128,falcon512,46,24.18
hqc128,falcon512,47,23.81
hqc128,falcon512,48,23.60
hqc128,falcon512,49,23.39
hqc128,falcon512,50,24.07
hqc192,rsa_2048,1,47.63
hqc192,rsa_2048,2,45.96
hqc192,rsa_2048,3,45.08
hqc192,rsa_2048,4,43.88
hqc192,rsa_2048,5,45.14
hqc192,rsa_2048,6,45.51
hqc192,rsa_2048,7,44.77
hqc192,rsa_2048,8,45.53
hqc192,rsa_2048,9,46.56
hqc192,rsa_2048,10,45.12
hqc192,rsa_2048,11,45.66
hqc192,rsa_2048,12,45.02
hqc192,rsa_2048,13,45.63
hqc192,rsa_2048,14,45.29
hqc192,rsa_2048,15,44.85
hqc192,rsa_2048,16,45.79
hqc192,rsa_2048,17,45.42
hqc192,rsa_2048,18,45.54
hqc192,rsa_2048,19,45.71
hqc192,rsa_2048,20,45.52
hqc192,rsa_2048,21,45.20
hqc192,rsa_2048,22,45.88
hqc192,rsa_2048,23,44.94
hqc192,rsa_2048,24,45.11
hqc192,rsa_2048,25,46.60
hqc192,rsa_2048,26,45.61
hqc192,rsa_2048,27,46.49
hqc192,rsa_2048,28,44.93
hqc192,rsa_2048,29,45.82
hqc192,rsa_2048,30,45.21
hqc192,rsa_2048,31,45.49
hqc192,rsa_2048,32,46.33
hqc192,rsa_2048,33,45.33
hqc192,rsa_2048,34,45.21
hqc192,rsa_2048,35,45.37
hqc192,rsa_2048,36,45.34
hqc192,rsa_2048,37,46.92
hqc192,rsa_2048,38,45.22
hqc192,rsa_2048,39,45.02
hqc192,rsa_2048,40,45.21
hqc192,rsa_2048,41,44.67
hqc192,rsa_2048,42,44.34
hqc192,rsa_2048,43,44.33
hqc192,rsa_2048,44,45.46
hqc192,rsa_2048,45,46.25
hqc192,rsa_2048,46,43.94
hqc192,rsa_2048,47,44.61
hqc192,rsa_2048,48,45.10
hqc192,rsa_2048,49,46.30
hqc192,rsa_2048,50,45.34
hqc192,mldsa44,1,44.92
hqc192,mldsa44,2,45.33
hqc192,mldsa44,3,45.41
hqc192,mldsa44,4,45.20
hqc192,mldsa44,5,45.55
hqc192,mldsa44,6,44.64
hqc192,mldsa44,7,45.51
hqc192,mldsa44,8,46.14
hqc192,mldsa44,9,45.07
hqc192,mldsa44,10,45.41
hqc192,mldsa44,11,46.14
hqc192,mldsa44,12,45.45
hqc192,mldsa44,13,44.33
hqc192,mldsa44,14,45.10
hqc192,mldsa44,15,45.66
hqc192,mldsa44,16,45.26
hqc192,mldsa44,17,45.33
hqc192,mldsa44,18,44.94
hqc192,mldsa44,19,45.42
hqc192,mldsa44,20,45.40
hqc192,mldsa44,21,45.53
hqc192,mldsa44,22,44.97
hqc192,mldsa44,23,52.79
hqc192,mldsa44,24,45.04
hqc192,mldsa44,25,45.19
hqc192,mldsa44,26,45.66
hqc192,mldsa44,27,44.96
hqc192,mldsa44,28,45.44
hqc192,mldsa44,29,44.92
hqc192,mldsa44,30,44.54
hqc192,mldsa44,31,45.23
hqc192,mldsa44,32,44.90
hqc192,mldsa44,33,45.70
hqc192,mldsa44,34,45.26
hqc192,mldsa44,35,45.84
hqc192,mldsa44,36,44.85
hqc192,mldsa44,37,44.88
hqc192,mldsa44,38,44.73
hqc192,mldsa44,39,44.70
hqc192,mldsa44,40,44.99
hqc192,mldsa44,41,44.68
hqc192,mldsa44,42,44.91
hqc192,mldsa44,43,45.62
hqc192,mldsa44,44,45.12
hqc192,mldsa44,45,45.16
hqc192,mldsa44,46,43.99
hqc192,mldsa44,47,44.89
hqc192,mldsa44,48,44.56
hqc192,mldsa44,49,44.85
hqc192,mldsa44,50,45.43
hqc192,falcon512,1,44.90
hqc192,falcon512,2,44.75
hqc192,falcon512,3,44.36
hqc192,falcon512,4,44.49
hqc192,falcon512,5,45.41
hqc192,falcon512,6,45.25
hqc192,falcon512,7,44.50
hqc192,falcon512,8,45.37
hqc192,falcon512,9,44.85
hqc192,falcon512,10,45.02
hqc192,falcon512,11,45.14
hqc192,falcon512,12,44.85
hqc192,falcon512,13,45.19
hqc192,falcon512,14,45.05
hqc192,falcon512,15,45.79
hqc192,falcon512,16,44.71
hqc192,falcon512,17,44.58
hqc192,falcon512,18,45.82
hqc192,falcon512,19,44.86
hqc192,falcon512,20,45.47
hqc192,falcon512,21,45.43
hqc192,falcon512,22,45.46
hqc192,falcon512,23,45.45
hqc192,falcon512,24,45.62
hqc192,falcon512,25,44.88
hqc192,falcon512,26,46.39
hqc192,falcon512,27,46.04
hqc192,falcon512,28,45.60
hqc192,falcon512,29,45.52
hqc192,falcon512,30,45.68
hqc192,falcon512,31,45.18
hqc192,falcon512,32,45.37
hqc192,falcon512,33,45.57
hqc192,falcon512,34,45.58
hqc192,falcon512,35,45.72
hqc192,falcon512,36,45.66
hqc192,falcon512,37,44.60
hqc192,falcon512,38,45.40
hqc192,falcon512,39,45.52
hqc192,falcon512,40,45.90
hqc192,falcon512,41,45.48
hqc192,falcon512,42,45.23
hqc192,falcon512,43,45.17
hqc192,falcon512,44,45.62
hqc192,falcon512,45,45.56
hqc192,falcon512,46,44.53
hqc192,falcon512,47,44.67
hqc192,falcon512,48,45.86
hqc192,falcon512,49,44.94
hqc192,falcon512,50,45.72
hqc256,rsa_2048,1,73.26
hqc256,rsa_2048,2,72.60
hqc256,rsa_2048,3,72.84
hqc256,rsa_2048,4,72.20
hqc256,rsa_2048,5,72.84
hqc256,rsa_2048,6,72.30
hqc256,rsa_2048,7,73.21
hqc256,rsa_2048,8,73.30
hqc256,rsa_2048,9,73.92
hqc256,rsa_2048,10,76.92
hqc256,rsa_2048,11,71.48
hqc256,rsa_2048,12,71.90
hqc256,rsa_2048,13,72.49
hqc256,rsa_2048,14,72.67
hqc256,rsa_2048,15,73.12
hqc256,rsa_2048,16,73.20
hqc256,rsa_2048,17,72.79
hqc256,rsa_2048,18,73.29
hqc256,rsa_2048,19,72.16
hqc256,rsa_2048,20,72.19
hqc256,rsa_2048,21,72.55
hqc256,rsa_2048,22,72.42
hqc256,rsa_2048,23,72.23
hqc256,rsa_2048,24,72.56
hqc256,rsa_2048,25,72.52
hqc256,rsa_2048,26,72.75
hqc256,rsa_2048,27,72.44
hqc256,rsa_2048,28,71.81
hqc256,rsa_2048,29,72.54
hqc256,rsa_2048,30,72.54
hqc256,rsa_2048,31,72.48
hqc256,rsa_2048,32,71.95
hqc256,rsa_2048,33,72.18
hqc256,rsa_2048,34,72.42
hqc256,rsa_2048,35,72.01
hqc256,rsa_2048,36,72.71
hqc256,rsa_2048,37,72.55
hqc256,rsa_2048,38,72.06
hqc256,rsa_2048,39,73.00
hqc256,rsa_2048,40,73.23
hqc256,rsa_2048,41,71.93
hqc256,rsa_2048,42,72.09
hqc256,rsa_2048,43,72.78
hqc256,rsa_2048,44,70.39
hqc256,rsa_2048,45,72.11
hqc256,rsa_2048,46,72.67
hqc256,rsa_2048,47,72.36
hqc256,rsa_2048,48,71.68
hqc256,rsa_2048,49,72.55
hqc256,rsa_2048,50,72.28
hqc256,mldsa44,1,72.81
hqc256,mldsa44,2,72.74
hqc256,mldsa44,3,71.56
hqc256,mldsa44,4,72.33
hqc256,mldsa44,5,72.66
hqc256,mldsa44,6,73.46
hqc256,mldsa44,7,72.66
hqc256,mldsa44,8,71.94
hqc256,mldsa44,9,72.35
hqc256,mldsa44,10,72.93
hqc256,mldsa44,11,73.23
hqc256,mldsa44,12,72.40
hqc256,mldsa44,13,73.02
hqc256,mldsa44,14,72.89
hqc256,mldsa44,15,72.28
hqc256,mldsa44,16,72.72
hqc256,mldsa44,17,72.44
hqc256,mldsa44,18,72.86
hqc256,mldsa44,19,72.48
hqc256,mldsa44,20,71.77
hqc256,mldsa44,21,72.61
hqc256,mldsa44,22,72.17
hqc256,mldsa44,23,72.75
hqc256,mldsa44,24,72.56
hqc256,mldsa44,25,72.77
hqc256,mldsa44,26,72.93
hqc256,mldsa44,27,72.81
hqc256,mldsa44,28,72.37
hqc256,mldsa44,29,72.25
hqc256,mldsa44,30,71.92
hqc256,mldsa44,31,72.76
hqc256,mldsa44,32,73.17
hqc256,mldsa44,33,72.75
hqc256,mldsa44,34,72.80
hqc256,mldsa44,35,72.22
hqc256,mldsa44,36,72.29
hqc256,mldsa44,37,72.65
hqc256,mldsa44,38,72.54
hqc256,mldsa44,39,72.81
hqc256,mldsa44,40,73.27
hqc256,mldsa44,41,72.25
hqc256,mldsa44,42,72.00
hqc256,mldsa44,43,72.53
hqc256,mldsa44,44,72.55
hqc256,mldsa44,45,72.16
hqc256,mldsa44,46,71.51
hqc256,mldsa44,47,72.23
hqc256,mldsa44,48,72.35
hqc256,mldsa44,49,72.42
hqc256,mldsa44,50,73.03
hqc256,falcon512,1,72.62
hqc256,falcon512,2,72.14
hqc256,falcon512,3,72.52
hqc256,falcon512,4,73.26
hqc256,falcon512,5,72.03
hqc256,falcon512,6,72.78
hqc256,falcon512,7,71.90
hqc256,falcon512,8,71.45
hqc256,falcon512,9,72.45
hqc256,falcon512,10,72.43
hqc256,falcon512,11,71.67
hqc256,falcon512,12,71.98
hqc256,falcon512,13,72.37
hqc256,falcon512,14,71.74
hqc256,falcon512,15,72.00
hqc256,falcon512,16,72.02
hqc256,falcon512,17,72.11
hqc256,falcon512,18,71.52
hqc256,falcon512,19,71.81
hqc256,falcon512,20,72.13
hqc256,falcon512,21,71.96
hqc256,falcon512,22,72.87
hqc256,falcon512,23,72.39
hqc256,falcon512,24,72.15
hqc256,falcon512,25,72.41
hqc256,falcon512,26,72.37
hqc256,falcon512,27,71.97
hqc256,falcon512,28,72.39
hqc256,falcon512,29,72.68
hqc256,falcon512,30,73.65
hqc256,falcon512,31,73.32
hqc256,falcon512,32,72.16
hqc256,falcon512,33,72.70
hqc256,falcon512,34,72.28
hqc256,falcon512,35,72.47
hqc256,falcon512,36,73.42
hqc256,falcon512,37,71.91
hqc256,falcon512,38,72.00
hqc256,falcon512,39,71.35
hqc256,falcon512,40,72.15
hqc256,falcon512,41,72.50
hqc256,falcon512,42,71.72
hqc256,falcon512,43,71.88
hqc256,falcon512,44,72.40
hqc256,falcon512,45,71.93
hqc256,falcon512,46,71.92
hqc256,falcon512,47,72.03
hqc256,falcon512,48,71.74
hqc256,falcon512,49,71.76
hqc256,falcon512,50,71.40
